"temperature_C","rr_cumulative","rr_low_95","rr_high_95"
15.3,1.07404980837522,1.03941344752152,1.10984035623318
15.4,1.07292894391807,1.03842822160421,1.10857591766792
15.5,1.07181273062675,1.03744974038701,1.10731391103826
15.6,1.07070124625261,1.03647817271451,1.10605431827328
15.7,1.06959456823327,1.03551368781019,1.10479712036778
15.8,1.0684927736964,1.03455645524349,1.10354229743096
15.9,1.06739593946351,1.03360664489767,1.10228982873459
16,1.06630414205387,1.03266442693887,1.10103969276027
16.1,1.06521745768839,1.03172997178598,1.09979186724595
16.2,1.06413596229368,1.03080345008175,1.09854632923171
16.3,1.06305973150603,1.02988503266483,1.09730305510466
16.4,1.06198884067556,1.02897489054294,1.09606202064301
16.5,1.0609233648703,1.02807319486708,1.09482320105938
16.6,1.05986337888049,1.02718011690691,1.09358657104319
16.7,1.05880895722275,1.02629582802702,1.09235210480229
16.8,1.05776017414443,1.02542049966448,1.09111977610371
16.9,1.05671710362798,1.02455430330724,1.08988955831368
17,1.05567981939534,1.02369741047373,1.08866142443679
17.1,1.05464839491242,1.02284999269332,1.08743534715441
17.2,1.05362290339361,1.02201222148787,1.0862112988624
17.3,1.05260341780636,1.02118426835411,1.08498925170812
17.4,1.05159001087578,1.02036630474706,1.08376917762671
17.5,1.05058275508934,1.01955850206411,1.08255104837692
17.6,1.04958172270156,1.0187610316301,1.08133483557619
17.7,1.0485869857388,1.01797406468297,1.08012051073542
17.8,1.04759861600408,1.01719777236016,1.07890804529316
17.9,1.04661668508196,1.01643232568561,1.07769741064961
18,1.04564126434343,1.01567789555719,1.07648857820019
18.1,1.04467242495092,1.01493465273461,1.07528151936911
18.2,1.04371023786329,1.01420276782758,1.07407620564278
18.3,1.04275477384095,1.01348241128419,1.07287260860335
18.4,1.04180610345089,1.01277375337933,1.07167069996236
18.5,1.04086429707196,1.01207696420295,1.07047045159487
18.6,1.03992942489998,1.01139221364817,1.06927183557398
18.7,1.03900155695311,1.01071967139879,1.06807482420617
18.8,1.03808076307707,1.01005950691628,1.06687939006745
18.9,1.03716711295058,1.00941188942572,1.06568550604078
19,1.03626067609072,1.00877698790073,1.06449314535481
19.1,1.03536152185843,1.00815497104677,1.06330228162441
19.2,1.03446971946401,1.00754600728272,1.06211288889329
19.3,1.03358533797265,1.00695026472023,1.06092494167908
19.4,1.03270844631009,1.00636791114036,1.05973841502131
19.5,1.03183911326822,1.00579911396711,1.05855328453289
19.6,1.03097740751084,1.00524404023709,1.05736952645557
19.7,1.03012339757937,1.00470285656482,1.05618711772023
