"state","residence_state_code","mmwr_week","mmwr_week_code","year","week","week_end_date","icd_chapter","icd_chapter_code","deaths"
"Pennsylvania","42","2022 Week 20 ending May 21, 2022","2022/20",2022,20,2022-05-21,"Diseases of the genitourinary system","N00-N99",78
"Pennsylvania","42","2022 Week 21 ending May 28, 2022","2022/21",2022,21,2022-05-28,"Diseases of the genitourinary system","N00-N99",79
"Pennsylvania","42","2022 Week 22 ending June 04, 2022","2022/22",2022,22,2022-06-04,"Diseases of the genitourinary system","N00-N99",71
"Pennsylvania","42","2022 Week 23 ending June 11, 2022","2022/23",2022,23,2022-06-11,"Diseases of the genitourinary system","N00-N99",83
"Pennsylvania","42","2022 Week 24 ending June 18, 2022","2022/24",2022,24,2022-06-18,"Diseases of the genitourinary system","N00-N99",72
"Pennsylvania","42","2022 Week 25 ending June 25, 2022","2022/25",2022,25,2022-06-25,"Diseases of the genitourinary system","N00-N99",76
"Pennsylvania","42","2022 Week 26 ending July 02, 2022","2022/26",2022,26,2022-07-02,"Diseases of the genitourinary system","N00-N99",56
"Pennsylvania","42","2022 Week 27 ending July 09, 2022","2022/27",2022,27,2022-07-09,"Diseases of the genitourinary system","N00-N99",75
"Pennsylvania","42","2022 Week 28 ending July 16, 2022","2022/28",2022,28,2022-07-16,"Diseases of the genitourinary system","N00-N99",75
"Pennsylvania","42","2022 Week 29 ending July 23, 2022","2022/29",2022,29,2022-07-23,"Diseases of the genitourinary system","N00-N99",79
"Pennsylvania","42","2022 Week 30 ending July 30, 2022","2022/30",2022,30,2022-07-30,"Diseases of the genitourinary system","N00-N99",83
"Pennsylvania","42","2022 Week 31 ending August 06, 2022","2022/31",2022,31,2022-08-06,"Diseases of the genitourinary system","N00-N99",66
"Pennsylvania","42","2022 Week 32 ending August 13, 2022","2022/32",2022,32,2022-08-13,"Diseases of the genitourinary system","N00-N99",81
"Pennsylvania","42","2022 Week 33 ending August 20, 2022","2022/33",2022,33,2022-08-20,"Diseases of the genitourinary system","N00-N99",65
"Pennsylvania","42","2022 Week 34 ending August 27, 2022","2022/34",2022,34,2022-08-27,"Diseases of the genitourinary system","N00-N99",69
"Pennsylvania","42","2022 Week 35 ending September 03, 2022","2022/35",2022,35,2022-09-03,"Diseases of the genitourinary system","N00-N99",57
"Pennsylvania","42","2022 Week 36 ending September 10, 2022","2022/36",2022,36,2022-09-10,"Diseases of the genitourinary system","N00-N99",71
"Pennsylvania","42","2022 Week 37 ending September 17, 2022","2022/37",2022,37,2022-09-17,"Diseases of the genitourinary system","N00-N99",70
"Pennsylvania","42","2022 Week 38 ending September 24, 2022","2022/38",2022,38,2022-09-24,"Diseases of the genitourinary system","N00-N99",70
"Pennsylvania","42","2022 Week 39 ending October 01, 2022","2022/39",2022,39,2022-10-01,"Diseases of the genitourinary system","N00-N99",72
"Pennsylvania","42","2022 Week 40 ending October 08, 2022","2022/40",2022,40,2022-10-08,"Diseases of the genitourinary system","N00-N99",86
"Pennsylvania","42","2022 Week 41 ending October 15, 2022","2022/41",2022,41,2022-10-15,"Diseases of the genitourinary system","N00-N99",83
"Pennsylvania","42","2022 Week 42 ending October 22, 2022","2022/42",2022,42,2022-10-22,"Diseases of the genitourinary system","N00-N99",89
"Pennsylvania","42","2022 Week 43 ending October 29, 2022","2022/43",2022,43,2022-10-29,"Diseases of the genitourinary system","N00-N99",75
"Pennsylvania","42","2022 Week 44 ending November 05, 2022","2022/44",2022,44,2022-11-05,"Diseases of the genitourinary system","N00-N99",95
"Pennsylvania","42","2022 Week 45 ending November 12, 2022","2022/45",2022,45,2022-11-12,"Diseases of the genitourinary system","N00-N99",80
"Pennsylvania","42","2022 Week 46 ending November 19, 2022","2022/46",2022,46,2022-11-19,"Diseases of the genitourinary system","N00-N99",83
"Pennsylvania","42","2022 Week 47 ending November 26, 2022","2022/47",2022,47,2022-11-26,"Diseases of the genitourinary system","N00-N99",83
"Pennsylvania","42","2022 Week 48 ending December 03, 2022","2022/48",2022,48,2022-12-03,"Diseases of the genitourinary system","N00-N99",108
"Pennsylvania","42","2022 Week 49 ending December 10, 2022","2022/49",2022,49,2022-12-10,"Diseases of the genitourinary system","N00-N99",90
"Pennsylvania","42","2022 Week 50 ending December 17, 2022","2022/50",2022,50,2022-12-17,"Diseases of the genitourinary system","N00-N99",80
"Pennsylvania","42","2022 Week 51 ending December 24, 2022","2022/51",2022,51,2022-12-24,"Diseases of the genitourinary system","N00-N99",81
"Pennsylvania","42","2022 Week 52 ending December 31, 2022","2022/52",2022,52,2022-12-31,"Diseases of the genitourinary system","N00-N99",110
"Pennsylvania","42","2023 Week 01 ending January 07, 2023","2023/01",2023,1,2023-01-07,"Diseases of the genitourinary system","N00-N99",98
"Pennsylvania","42","2023 Week 02 ending January 14, 2023","2023/02",2023,2,2023-01-14,"Diseases of the genitourinary system","N00-N99",107
"Pennsylvania","42","2023 Week 03 ending January 21, 2023","2023/03",2023,3,2023-01-21,"Diseases of the genitourinary system","N00-N99",76
"Pennsylvania","42","2023 Week 04 ending January 28, 2023","2023/04",2023,4,2023-01-28,"Diseases of the genitourinary system","N00-N99",96
"Pennsylvania","42","2023 Week 05 ending February 04, 2023","2023/05",2023,5,2023-02-04,"Diseases of the genitourinary system","N00-N99",87
"Pennsylvania","42","2023 Week 06 ending February 11, 2023","2023/06",2023,6,2023-02-11,"Diseases of the genitourinary system","N00-N99",80
"Pennsylvania","42","2023 Week 07 ending February 18, 2023","2023/07",2023,7,2023-02-18,"Diseases of the genitourinary system","N00-N99",76
"Pennsylvania","42","2023 Week 08 ending February 25, 2023","2023/08",2023,8,2023-02-25,"Diseases of the genitourinary system","N00-N99",89
"Pennsylvania","42","2023 Week 09 ending March 04, 2023","2023/09",2023,9,2023-03-04,"Diseases of the genitourinary system","N00-N99",69
"Pennsylvania","42","2023 Week 10 ending March 11, 2023","2023/10",2023,10,2023-03-11,"Diseases of the genitourinary system","N00-N99",86
"Pennsylvania","42","2023 Week 11 ending March 18, 2023","2023/11",2023,11,2023-03-18,"Diseases of the genitourinary system","N00-N99",78
"Pennsylvania","42","2023 Week 12 ending March 25, 2023","2023/12",2023,12,2023-03-25,"Diseases of the genitourinary system","N00-N99",113
"Pennsylvania","42","2023 Week 13 ending April 01, 2023","2023/13",2023,13,2023-04-01,"Diseases of the genitourinary system","N00-N99",86
"Pennsylvania","42","2023 Week 14 ending April 08, 2023","2023/14",2023,14,2023-04-08,"Diseases of the genitourinary system","N00-N99",74
"Pennsylvania","42","2023 Week 15 ending April 15, 2023","2023/15",2023,15,2023-04-15,"Diseases of the genitourinary system","N00-N99",81
"Pennsylvania","42","2023 Week 16 ending April 22, 2023","2023/16",2023,16,2023-04-22,"Diseases of the genitourinary system","N00-N99",88
"Pennsylvania","42","2023 Week 17 ending April 29, 2023","2023/17",2023,17,2023-04-29,"Diseases of the genitourinary system","N00-N99",81
"Pennsylvania","42","2023 Week 18 ending May 06, 2023","2023/18",2023,18,2023-05-06,"Diseases of the genitourinary system","N00-N99",73
"Pennsylvania","42","2023 Week 19 ending May 13, 2023","2023/19",2023,19,2023-05-13,"Diseases of the genitourinary system","N00-N99",91
"Pennsylvania","42","2023 Week 20 ending May 20, 2023","2023/20",2023,20,2023-05-20,"Diseases of the genitourinary system","N00-N99",62
"Pennsylvania","42","2023 Week 21 ending May 27, 2023","2023/21",2023,21,2023-05-27,"Diseases of the genitourinary system","N00-N99",69
"Pennsylvania","42","2023 Week 22 ending June 03, 2023","2023/22",2023,22,2023-06-03,"Diseases of the genitourinary system","N00-N99",75
"Pennsylvania","42","2023 Week 23 ending June 10, 2023","2023/23",2023,23,2023-06-10,"Diseases of the genitourinary system","N00-N99",83
"Pennsylvania","42","2023 Week 24 ending June 17, 2023","2023/24",2023,24,2023-06-17,"Diseases of the genitourinary system","N00-N99",90
"Pennsylvania","42","2023 Week 25 ending June 24, 2023","2023/25",2023,25,2023-06-24,"Diseases of the genitourinary system","N00-N99",72
"Pennsylvania","42","2023 Week 26 ending July 01, 2023","2023/26",2023,26,2023-07-01,"Diseases of the genitourinary system","N00-N99",74
"Pennsylvania","42","2023 Week 27 ending July 08, 2023","2023/27",2023,27,2023-07-08,"Diseases of the genitourinary system","N00-N99",68
"Pennsylvania","42","2023 Week 28 ending July 15, 2023","2023/28",2023,28,2023-07-15,"Diseases of the genitourinary system","N00-N99",72
"Pennsylvania","42","2023 Week 29 ending July 22, 2023","2023/29",2023,29,2023-07-22,"Diseases of the genitourinary system","N00-N99",70
"Pennsylvania","42","2023 Week 30 ending July 29, 2023","2023/30",2023,30,2023-07-29,"Diseases of the genitourinary system","N00-N99",67
"Pennsylvania","42","2023 Week 31 ending August 05, 2023","2023/31",2023,31,2023-08-05,"Diseases of the genitourinary system","N00-N99",62
"Pennsylvania","42","2023 Week 32 ending August 12, 2023","2023/32",2023,32,2023-08-12,"Diseases of the genitourinary system","N00-N99",84
"Pennsylvania","42","2023 Week 33 ending August 19, 2023","2023/33",2023,33,2023-08-19,"Diseases of the genitourinary system","N00-N99",53
"Pennsylvania","42","2023 Week 34 ending August 26, 2023","2023/34",2023,34,2023-08-26,"Diseases of the genitourinary system","N00-N99",70
"Pennsylvania","42","2023 Week 35 ending September 02, 2023","2023/35",2023,35,2023-09-02,"Diseases of the genitourinary system","N00-N99",90
"Pennsylvania","42","2023 Week 36 ending September 09, 2023","2023/36",2023,36,2023-09-09,"Diseases of the genitourinary system","N00-N99",74
"Pennsylvania","42","2023 Week 37 ending September 16, 2023","2023/37",2023,37,2023-09-16,"Diseases of the genitourinary system","N00-N99",71
"Pennsylvania","42","2023 Week 38 ending September 23, 2023","2023/38",2023,38,2023-09-23,"Diseases of the genitourinary system","N00-N99",78
"Pennsylvania","42","2023 Week 39 ending September 30, 2023","2023/39",2023,39,2023-09-30,"Diseases of the genitourinary system","N00-N99",83
"Pennsylvania","42","2023 Week 40 ending October 07, 2023","2023/40",2023,40,2023-10-07,"Diseases of the genitourinary system","N00-N99",93
"Pennsylvania","42","2023 Week 41 ending October 14, 2023","2023/41",2023,41,2023-10-14,"Diseases of the genitourinary system","N00-N99",75
"Pennsylvania","42","2023 Week 42 ending October 21, 2023","2023/42",2023,42,2023-10-21,"Diseases of the genitourinary system","N00-N99",89
"Pennsylvania","42","2023 Week 43 ending October 28, 2023","2023/43",2023,43,2023-10-28,"Diseases of the genitourinary system","N00-N99",90
"Pennsylvania","42","2023 Week 44 ending November 04, 2023","2023/44",2023,44,2023-11-04,"Diseases of the genitourinary system","N00-N99",79
"Pennsylvania","42","2023 Week 45 ending November 11, 2023","2023/45",2023,45,2023-11-11,"Diseases of the genitourinary system","N00-N99",84
"Pennsylvania","42","2023 Week 46 ending November 18, 2023","2023/46",2023,46,2023-11-18,"Diseases of the genitourinary system","N00-N99",90
"Pennsylvania","42","2023 Week 47 ending November 25, 2023","2023/47",2023,47,2023-11-25,"Diseases of the genitourinary system","N00-N99",75
"Pennsylvania","42","2023 Week 48 ending December 02, 2023","2023/48",2023,48,2023-12-02,"Diseases of the genitourinary system","N00-N99",93
"Pennsylvania","42","2023 Week 49 ending December 09, 2023","2023/49",2023,49,2023-12-09,"Diseases of the genitourinary system","N00-N99",90
"Pennsylvania","42","2023 Week 50 ending December 16, 2023","2023/50",2023,50,2023-12-16,"Diseases of the genitourinary system","N00-N99",83
"Pennsylvania","42","2023 Week 51 ending December 23, 2023","2023/51",2023,51,2023-12-23,"Diseases of the genitourinary system","N00-N99",83
"Pennsylvania","42","2023 Week 52 ending December 30, 2023","2023/52",2023,52,2023-12-30,"Diseases of the genitourinary system","N00-N99",113
"Pennsylvania","42","2024 Week 01 ending January 06, 2024","2024/01",2024,1,2024-01-06,"Diseases of the genitourinary system","N00-N99",80
"Pennsylvania","42","2024 Week 02 ending January 13, 2024","2024/02",2024,2,2024-01-13,"Diseases of the genitourinary system","N00-N99",94
"Pennsylvania","42","2024 Week 03 ending January 20, 2024","2024/03",2024,3,2024-01-20,"Diseases of the genitourinary system","N00-N99",93
"Pennsylvania","42","2024 Week 04 ending January 27, 2024","2024/04",2024,4,2024-01-27,"Diseases of the genitourinary system","N00-N99",103
"Pennsylvania","42","2024 Week 05 ending February 03, 2024","2024/05",2024,5,2024-02-03,"Diseases of the genitourinary system","N00-N99",104
"Pennsylvania","42","2024 Week 06 ending February 10, 2024","2024/06",2024,6,2024-02-10,"Diseases of the genitourinary system","N00-N99",80
"Pennsylvania","42","2024 Week 07 ending February 17, 2024","2024/07",2024,7,2024-02-17,"Diseases of the genitourinary system","N00-N99",79
"Pennsylvania","42","2024 Week 08 ending February 24, 2024","2024/08",2024,8,2024-02-24,"Diseases of the genitourinary system","N00-N99",83
"Pennsylvania","42","2024 Week 09 ending March 02, 2024","2024/09",2024,9,2024-03-02,"Diseases of the genitourinary system","N00-N99",79
"Pennsylvania","42","2024 Week 10 ending March 09, 2024","2024/10",2024,10,2024-03-09,"Diseases of the genitourinary system","N00-N99",78
"Pennsylvania","42","2024 Week 11 ending March 16, 2024","2024/11",2024,11,2024-03-16,"Diseases of the genitourinary system","N00-N99",67
"Pennsylvania","42","2024 Week 12 ending March 23, 2024","2024/12",2024,12,2024-03-23,"Diseases of the genitourinary system","N00-N99",96
"Pennsylvania","42","2024 Week 13 ending March 30, 2024","2024/13",2024,13,2024-03-30,"Diseases of the genitourinary system","N00-N99",79
"Pennsylvania","42","2024 Week 14 ending April 06, 2024","2024/14",2024,14,2024-04-06,"Diseases of the genitourinary system","N00-N99",97
"Pennsylvania","42","2024 Week 15 ending April 13, 2024","2024/15",2024,15,2024-04-13,"Diseases of the genitourinary system","N00-N99",87
"Pennsylvania","42","2024 Week 16 ending April 20, 2024","2024/16",2024,16,2024-04-20,"Diseases of the genitourinary system","N00-N99",76
"Pennsylvania","42","2024 Week 17 ending April 27, 2024","2024/17",2024,17,2024-04-27,"Diseases of the genitourinary system","N00-N99",80
"Pennsylvania","42","2024 Week 18 ending May 04, 2024","2024/18",2024,18,2024-05-04,"Diseases of the genitourinary system","N00-N99",80
"Pennsylvania","42","2024 Week 19 ending May 11, 2024","2024/19",2024,19,2024-05-11,"Diseases of the genitourinary system","N00-N99",71
"Pennsylvania","42","2024 Week 20 ending May 18, 2024","2024/20",2024,20,2024-05-18,"Diseases of the genitourinary system","N00-N99",75
"Pennsylvania","42","2024 Week 21 ending May 25, 2024","2024/21",2024,21,2024-05-25,"Diseases of the genitourinary system","N00-N99",78
"Pennsylvania","42","2024 Week 22 ending June 01, 2024","2024/22",2024,22,2024-06-01,"Diseases of the genitourinary system","N00-N99",80
"Pennsylvania","42","2024 Week 23 ending June 08, 2024","2024/23",2024,23,2024-06-08,"Diseases of the genitourinary system","N00-N99",85
"Pennsylvania","42","2024 Week 24 ending June 15, 2024","2024/24",2024,24,2024-06-15,"Diseases of the genitourinary system","N00-N99",79
"Pennsylvania","42","2024 Week 25 ending June 22, 2024","2024/25",2024,25,2024-06-22,"Diseases of the genitourinary system","N00-N99",99
"Pennsylvania","42","2024 Week 26 ending June 29, 2024","2024/26",2024,26,2024-06-29,"Diseases of the genitourinary system","N00-N99",93
"Pennsylvania","42","2024 Week 27 ending July 06, 2024","2024/27",2024,27,2024-07-06,"Diseases of the genitourinary system","N00-N99",80
"Pennsylvania","42","2024 Week 28 ending July 13, 2024","2024/28",2024,28,2024-07-13,"Diseases of the genitourinary system","N00-N99",78
"Pennsylvania","42","2024 Week 29 ending July 20, 2024","2024/29",2024,29,2024-07-20,"Diseases of the genitourinary system","N00-N99",78
"Pennsylvania","42","2024 Week 30 ending July 27, 2024","2024/30",2024,30,2024-07-27,"Diseases of the genitourinary system","N00-N99",68
"Pennsylvania","42","2024 Week 31 ending August 03, 2024","2024/31",2024,31,2024-08-03,"Diseases of the genitourinary system","N00-N99",61
"Pennsylvania","42","2024 Week 32 ending August 10, 2024","2024/32",2024,32,2024-08-10,"Diseases of the genitourinary system","N00-N99",79
"Pennsylvania","42","2024 Week 33 ending August 17, 2024","2024/33",2024,33,2024-08-17,"Diseases of the genitourinary system","N00-N99",64
"Pennsylvania","42","2024 Week 34 ending August 24, 2024","2024/34",2024,34,2024-08-24,"Diseases of the genitourinary system","N00-N99",75
"Pennsylvania","42","2024 Week 35 ending August 31, 2024","2024/35",2024,35,2024-08-31,"Diseases of the genitourinary system","N00-N99",80
"Pennsylvania","42","2024 Week 36 ending September 07, 2024","2024/36",2024,36,2024-09-07,"Diseases of the genitourinary system","N00-N99",76
"Pennsylvania","42","2024 Week 37 ending September 14, 2024","2024/37",2024,37,2024-09-14,"Diseases of the genitourinary system","N00-N99",74
"Pennsylvania","42","2024 Week 38 ending September 21, 2024","2024/38",2024,38,2024-09-21,"Diseases of the genitourinary system","N00-N99",76
"Pennsylvania","42","2024 Week 39 ending September 28, 2024","2024/39",2024,39,2024-09-28,"Diseases of the genitourinary system","N00-N99",79
"Pennsylvania","42","2024 Week 40 ending October 05, 2024","2024/40",2024,40,2024-10-05,"Diseases of the genitourinary system","N00-N99",74
"Pennsylvania","42","2024 Week 41 ending October 12, 2024","2024/41",2024,41,2024-10-12,"Diseases of the genitourinary system","N00-N99",85
"Pennsylvania","42","2024 Week 42 ending October 19, 2024","2024/42",2024,42,2024-10-19,"Diseases of the genitourinary system","N00-N99",104
"Pennsylvania","42","2024 Week 43 ending October 26, 2024","2024/43",2024,43,2024-10-26,"Diseases of the genitourinary system","N00-N99",68
"Pennsylvania","42","2024 Week 44 ending November 02, 2024","2024/44",2024,44,2024-11-02,"Diseases of the genitourinary system","N00-N99",91
"Pennsylvania","42","2024 Week 45 ending November 09, 2024","2024/45",2024,45,2024-11-09,"Diseases of the genitourinary system","N00-N99",55
"Pennsylvania","42","2024 Week 46 ending November 16, 2024","2024/46",2024,46,2024-11-16,"Diseases of the genitourinary system","N00-N99",69
"Pennsylvania","42","2024 Week 47 ending November 23, 2024","2024/47",2024,47,2024-11-23,"Diseases of the genitourinary system","N00-N99",72
"Pennsylvania","42","2024 Week 48 ending November 30, 2024","2024/48",2024,48,2024-11-30,"Diseases of the genitourinary system","N00-N99",80
"Pennsylvania","42","2024 Week 49 ending December 07, 2024","2024/49",2024,49,2024-12-07,"Diseases of the genitourinary system","N00-N99",88
"Pennsylvania","42","2024 Week 50 ending December 14, 2024","2024/50",2024,50,2024-12-14,"Diseases of the genitourinary system","N00-N99",88
"Pennsylvania","42","2024 Week 51 ending December 21, 2024","2024/51",2024,51,2024-12-21,"Diseases of the genitourinary system","N00-N99",94
"Pennsylvania","42","2024 Week 52 ending December 28, 2024","2024/52",2024,52,2024-12-28,"Diseases of the genitourinary system","N00-N99",81
"Pennsylvania","42","2025 Week 01 ending January 04, 2025 (provisional)","2025/01",2025,1,2025-01-04,"Diseases of the genitourinary system","N00-N99",97
"Pennsylvania","42","2025 Week 02 ending January 11, 2025 (provisional)","2025/02",2025,2,2025-01-11,"Diseases of the genitourinary system","N00-N99",111
"Pennsylvania","42","2025 Week 03 ending January 18, 2025 (provisional)","2025/03",2025,3,2025-01-18,"Diseases of the genitourinary system","N00-N99",88
"Pennsylvania","42","2025 Week 04 ending January 25, 2025 (provisional)","2025/04",2025,4,2025-01-25,"Diseases of the genitourinary system","N00-N99",109
"Pennsylvania","42","2025 Week 05 ending February 01, 2025 (provisional)","2025/05",2025,5,2025-02-01,"Diseases of the genitourinary system","N00-N99",104
"Pennsylvania","42","2025 Week 06 ending February 08, 2025 (provisional)","2025/06",2025,6,2025-02-08,"Diseases of the genitourinary system","N00-N99",94
"Pennsylvania","42","2025 Week 07 ending February 15, 2025 (provisional)","2025/07",2025,7,2025-02-15,"Diseases of the genitourinary system","N00-N99",92
"Pennsylvania","42","2025 Week 08 ending February 22, 2025 (provisional)","2025/08",2025,8,2025-02-22,"Diseases of the genitourinary system","N00-N99",120
"Pennsylvania","42","2025 Week 09 ending March 01, 2025 (provisional)","2025/09",2025,9,2025-03-01,"Diseases of the genitourinary system","N00-N99",107
"Pennsylvania","42","2025 Week 10 ending March 08, 2025 (provisional)","2025/10",2025,10,2025-03-08,"Diseases of the genitourinary system","N00-N99",95
"Pennsylvania","42","2025 Week 11 ending March 15, 2025 (provisional)","2025/11",2025,11,2025-03-15,"Diseases of the genitourinary system","N00-N99",95
"Pennsylvania","42","2025 Week 12 ending March 22, 2025 (provisional)","2025/12",2025,12,2025-03-22,"Diseases of the genitourinary system","N00-N99",84
"Pennsylvania","42","2025 Week 13 ending March 29, 2025 (provisional)","2025/13",2025,13,2025-03-29,"Diseases of the genitourinary system","N00-N99",89
"Pennsylvania","42","2025 Week 14 ending April 05, 2025 (provisional)","2025/14",2025,14,2025-04-05,"Diseases of the genitourinary system","N00-N99",70
"Pennsylvania","42","2025 Week 15 ending April 12, 2025 (provisional)","2025/15",2025,15,2025-04-12,"Diseases of the genitourinary system","N00-N99",98
"Pennsylvania","42","2025 Week 16 ending April 19, 2025 (provisional)","2025/16",2025,16,2025-04-19,"Diseases of the genitourinary system","N00-N99",103
"Pennsylvania","42","2025 Week 17 ending April 26, 2025 (provisional)","2025/17",2025,17,2025-04-26,"Diseases of the genitourinary system","N00-N99",81
"Pennsylvania","42","2025 Week 18 ending May 03, 2025 (provisional)","2025/18",2025,18,2025-05-03,"Diseases of the genitourinary system","N00-N99",88
"Pennsylvania","42","2025 Week 19 ending May 10, 2025 (provisional)","2025/19",2025,19,2025-05-10,"Diseases of the genitourinary system","N00-N99",62
"Pennsylvania","42","2025 Week 20 ending May 17, 2025 (provisional)","2025/20",2025,20,2025-05-17,"Diseases of the genitourinary system","N00-N99",85
"Pennsylvania","42","2025 Week 21 ending May 24, 2025 (provisional)","2025/21",2025,21,2025-05-24,"Diseases of the genitourinary system","N00-N99",71
"Pennsylvania","42","2025 Week 22 ending May 31, 2025 (provisional)","2025/22",2025,22,2025-05-31,"Diseases of the genitourinary system","N00-N99",89
"Pennsylvania","42","2025 Week 23 ending June 07, 2025 (provisional)","2025/23",2025,23,2025-06-07,"Diseases of the genitourinary system","N00-N99",77
"Pennsylvania","42","2025 Week 24 ending June 14, 2025 (provisional)","2025/24",2025,24,2025-06-14,"Diseases of the genitourinary system","N00-N99",81
"Pennsylvania","42","2025 Week 25 ending June 21, 2025 (provisional)","2025/25",2025,25,2025-06-21,"Diseases of the genitourinary system","N00-N99",87
"Pennsylvania","42","2025 Week 26 ending June 28, 2025 (provisional)","2025/26",2025,26,2025-06-28,"Diseases of the genitourinary system","N00-N99",86
"Pennsylvania","42","2025 Week 27 ending July 05, 2025 (provisional)","2025/27",2025,27,2025-07-05,"Diseases of the genitourinary system","N00-N99",76
"Pennsylvania","42","2025 Week 28 ending July 12, 2025 (provisional)","2025/28",2025,28,2025-07-12,"Diseases of the genitourinary system","N00-N99",92
"Pennsylvania","42","2025 Week 29 ending July 19, 2025 (provisional)","2025/29",2025,29,2025-07-19,"Diseases of the genitourinary system","N00-N99",70
"Pennsylvania","42","2025 Week 30 ending July 26, 2025 (provisional)","2025/30",2025,30,2025-07-26,"Diseases of the genitourinary system","N00-N99",82
"Pennsylvania","42","2025 Week 31 ending August 02, 2025 (provisional)","2025/31",2025,31,2025-08-02,"Diseases of the genitourinary system","N00-N99",72
"Pennsylvania","42","2025 Week 32 ending August 09, 2025 (provisional)","2025/32",2025,32,2025-08-09,"Diseases of the genitourinary system","N00-N99",73
"Pennsylvania","42","2025 Week 33 ending August 16, 2025 (provisional)","2025/33",2025,33,2025-08-16,"Diseases of the genitourinary system","N00-N99",83
"Pennsylvania","42","2025 Week 34 ending August 23, 2025 (provisional)","2025/34",2025,34,2025-08-23,"Diseases of the genitourinary system","N00-N99",85
"Pennsylvania","42","2025 Week 35 ending August 30, 2025 (provisional)","2025/35",2025,35,2025-08-30,"Diseases of the genitourinary system","N00-N99",76
"Pennsylvania","42","2025 Week 36 ending September 06, 2025 (provisional)","2025/36",2025,36,2025-09-06,"Diseases of the genitourinary system","N00-N99",81
"Pennsylvania","42","2025 Week 37 ending September 13, 2025 (provisional)","2025/37",2025,37,2025-09-13,"Diseases of the genitourinary system","N00-N99",87
"Pennsylvania","42","2025 Week 38 ending September 20, 2025 (provisional)","2025/38",2025,38,2025-09-20,"Diseases of the genitourinary system","N00-N99",78
"Pennsylvania","42","2025 Week 39 ending September 27, 2025 (provisional)","2025/39",2025,39,2025-09-27,"Diseases of the genitourinary system","N00-N99",90
"Pennsylvania","42","2025 Week 40 ending October 04, 2025 (provisional)","2025/40",2025,40,2025-10-04,"Diseases of the genitourinary system","N00-N99",64
"Pennsylvania","42","2025 Week 41 ending October 11, 2025 (provisional)","2025/41",2025,41,2025-10-11,"Diseases of the genitourinary system","N00-N99",76
"Pennsylvania","42","2025 Week 42 ending October 18, 2025 (provisional)","2025/42",2025,42,2025-10-18,"Diseases of the genitourinary system","N00-N99",73
"Pennsylvania","42","2025 Week 43 ending October 25, 2025 (provisional)","2025/43",2025,43,2025-10-25,"Diseases of the genitourinary system","N00-N99",76
"Pennsylvania","42","2025 Week 44 ending November 01, 2025 (provisional)","2025/44",2025,44,2025-11-01,"Diseases of the genitourinary system","N00-N99",107
"Pennsylvania","42","2025 Week 45 ending November 08, 2025 (provisional)","2025/45",2025,45,2025-11-08,"Diseases of the genitourinary system","N00-N99",69
"Pennsylvania","42","2025 Week 46 ending November 15, 2025 (provisional)","2025/46",2025,46,2025-11-15,"Diseases of the genitourinary system","N00-N99",104
"Pennsylvania","42","2025 Week 47 ending November 22, 2025 (provisional)","2025/47",2025,47,2025-11-22,"Diseases of the genitourinary system","N00-N99",82
"Pennsylvania","42","2025 Week 48 ending November 29, 2025 (provisional)","2025/48",2025,48,2025-11-29,"Diseases of the genitourinary system","N00-N99",100
"Pennsylvania","42","2025 Week 49 ending December 06, 2025 (provisional)","2025/49",2025,49,2025-12-06,"Diseases of the genitourinary system","N00-N99",87
"Pennsylvania","42","2025 Week 50 ending December 13, 2025 (provisional)","2025/50",2025,50,2025-12-13,"Diseases of the genitourinary system","N00-N99",98
"Pennsylvania","42","2025 Week 51 ending December 20, 2025 (provisional)","2025/51",2025,51,2025-12-20,"Diseases of the genitourinary system","N00-N99",95
"Pennsylvania","42","2025 Week 52 ending December 27, 2025 (provisional)","2025/52",2025,52,2025-12-27,"Diseases of the genitourinary system","N00-N99",97
"Pennsylvania","42","2025 Week 53 ending January 03, 2026 (provisional)","2025/53",2025,53,2026-01-03,"Diseases of the genitourinary system","N00-N99",106
"South Carolina","45","2018 Week 01 ending January 06, 2018","2018/01",2018,1,2018-01-06,"Diseases of the genitourinary system","N00-N99",35
"South Carolina","45","2018 Week 02 ending January 13, 2018","2018/02",2018,2,2018-01-13,"Diseases of the genitourinary system","N00-N99",35
"South Carolina","45","2018 Week 03 ending January 20, 2018","2018/03",2018,3,2018-01-20,"Diseases of the genitourinary system","N00-N99",39
"South Carolina","45","2018 Week 04 ending January 27, 2018","2018/04",2018,4,2018-01-27,"Diseases of the genitourinary system","N00-N99",33
"South Carolina","45","2018 Week 05 ending February 03, 2018","2018/05",2018,5,2018-02-03,"Diseases of the genitourinary system","N00-N99",32
"South Carolina","45","2018 Week 06 ending February 10, 2018","2018/06",2018,6,2018-02-10,"Diseases of the genitourinary system","N00-N99",36
"South Carolina","45","2018 Week 07 ending February 17, 2018","2018/07",2018,7,2018-02-17,"Diseases of the genitourinary system","N00-N99",30
"South Carolina","45","2018 Week 08 ending February 24, 2018","2018/08",2018,8,2018-02-24,"Diseases of the genitourinary system","N00-N99",30
"South Carolina","45","2018 Week 09 ending March 03, 2018","2018/09",2018,9,2018-03-03,"Diseases of the genitourinary system","N00-N99",27
"South Carolina","45","2018 Week 10 ending March 10, 2018","2018/10",2018,10,2018-03-10,"Diseases of the genitourinary system","N00-N99",27
