"Notes","Residence State","Residence State Code","MMWR Week","MMWR Week Code","MCD - ICD Chapter","MCD - ICD Chapter Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"District of Columbia","11","2023 Week 28 ending July 15, 2023","2023/28","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 29 ending July 22, 2023","2023/29","Diseases of the circulatory system","I00-I99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 29 ending July 22, 2023","2023/29","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 30 ending July 29, 2023","2023/30","Diseases of the circulatory system","I00-I99",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 30 ending July 29, 2023","2023/30","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 31 ending August 05, 2023","2023/31","Diseases of the circulatory system","I00-I99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 31 ending August 05, 2023","2023/31","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 32 ending August 12, 2023","2023/32","Diseases of the circulatory system","I00-I99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 32 ending August 12, 2023","2023/32","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 33 ending August 19, 2023","2023/33","Diseases of the circulatory system","I00-I99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 33 ending August 19, 2023","2023/33","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 34 ending August 26, 2023","2023/34","Diseases of the circulatory system","I00-I99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 34 ending August 26, 2023","2023/34","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 35 ending September 02, 2023","2023/35","Diseases of the circulatory system","I00-I99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 35 ending September 02, 2023","2023/35","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 37 ending September 16, 2023","2023/37","Diseases of the circulatory system","I00-I99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 37 ending September 16, 2023","2023/37","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 38 ending September 23, 2023","2023/38","Diseases of the circulatory system","I00-I99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 38 ending September 23, 2023","2023/38","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 39 ending September 30, 2023","2023/39","Diseases of the circulatory system","I00-I99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 39 ending September 30, 2023","2023/39","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 40 ending October 07, 2023","2023/40","Diseases of the circulatory system","I00-I99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 40 ending October 07, 2023","2023/40","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 41 ending October 14, 2023","2023/41","Diseases of the circulatory system","I00-I99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 41 ending October 14, 2023","2023/41","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 42 ending October 21, 2023","2023/42","Diseases of the circulatory system","I00-I99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 42 ending October 21, 2023","2023/42","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 43 ending October 28, 2023","2023/43","Diseases of the circulatory system","I00-I99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 43 ending October 28, 2023","2023/43","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 44 ending November 04, 2023","2023/44","Diseases of the circulatory system","I00-I99",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 44 ending November 04, 2023","2023/44","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 46 ending November 18, 2023","2023/46","Diseases of the circulatory system","I00-I99",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 46 ending November 18, 2023","2023/46","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 47 ending November 25, 2023","2023/47","Diseases of the circulatory system","I00-I99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 47 ending November 25, 2023","2023/47","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 48 ending December 02, 2023","2023/48","Diseases of the circulatory system","I00-I99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 48 ending December 02, 2023","2023/48","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 49 ending December 09, 2023","2023/49","Diseases of the circulatory system","I00-I99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 49 ending December 09, 2023","2023/49","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 50 ending December 16, 2023","2023/50","Diseases of the circulatory system","I00-I99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 50 ending December 16, 2023","2023/50","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 51 ending December 23, 2023","2023/51","Diseases of the circulatory system","I00-I99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 51 ending December 23, 2023","2023/51","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 52 ending December 30, 2023","2023/52","Diseases of the circulatory system","I00-I99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"District of Columbia","11","2023 Week 52 ending December 30, 2023","2023/52","Diseases of the genitourinary system","N00-N99",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 01 ending January 08, 2022","2022/01","Diseases of the circulatory system","I00-I99",224,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 01 ending January 08, 2022","2022/01","Diseases of the genitourinary system","N00-N99",131,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 02 ending January 15, 2022","2022/02","Diseases of the circulatory system","I00-I99",193,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 02 ending January 15, 2022","2022/02","Diseases of the genitourinary system","N00-N99",111,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 03 ending January 22, 2022","2022/03","Diseases of the circulatory system","I00-I99",216,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 03 ending January 22, 2022","2022/03","Diseases of the genitourinary system","N00-N99",126,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 04 ending January 29, 2022","2022/04","Diseases of the circulatory system","I00-I99",255,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 04 ending January 29, 2022","2022/04","Diseases of the genitourinary system","N00-N99",144,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 05 ending February 05, 2022","2022/05","Diseases of the circulatory system","I00-I99",279,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 05 ending February 05, 2022","2022/05","Diseases of the genitourinary system","N00-N99",158,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 06 ending February 12, 2022","2022/06","Diseases of the circulatory system","I00-I99",262,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 06 ending February 12, 2022","2022/06","Diseases of the genitourinary system","N00-N99",144,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 07 ending February 19, 2022","2022/07","Diseases of the circulatory system","I00-I99",227,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 07 ending February 19, 2022","2022/07","Diseases of the genitourinary system","N00-N99",113,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 08 ending February 26, 2022","2022/08","Diseases of the circulatory system","I00-I99",232,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 08 ending February 26, 2022","2022/08","Diseases of the genitourinary system","N00-N99",117,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 09 ending March 05, 2022","2022/09","Diseases of the circulatory system","I00-I99",195,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 09 ending March 05, 2022","2022/09","Diseases of the genitourinary system","N00-N99",98,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 10 ending March 12, 2022","2022/10","Diseases of the circulatory system","I00-I99",169,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 10 ending March 12, 2022","2022/10","Diseases of the genitourinary system","N00-N99",95,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 11 ending March 19, 2022","2022/11","Diseases of the circulatory system","I00-I99",141,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 11 ending March 19, 2022","2022/11","Diseases of the genitourinary system","N00-N99",83,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 12 ending March 26, 2022","2022/12","Diseases of the circulatory system","I00-I99",193,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 12 ending March 26, 2022","2022/12","Diseases of the genitourinary system","N00-N99",105,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 13 ending April 02, 2022","2022/13","Diseases of the circulatory system","I00-I99",178,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 13 ending April 02, 2022","2022/13","Diseases of the genitourinary system","N00-N99",104,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 14 ending April 09, 2022","2022/14","Diseases of the circulatory system","I00-I99",165,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 14 ending April 09, 2022","2022/14","Diseases of the genitourinary system","N00-N99",94,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 15 ending April 16, 2022","2022/15","Diseases of the circulatory system","I00-I99",203,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 15 ending April 16, 2022","2022/15","Diseases of the genitourinary system","N00-N99",106,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 16 ending April 23, 2022","2022/16","Diseases of the circulatory system","I00-I99",173,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 16 ending April 23, 2022","2022/16","Diseases of the genitourinary system","N00-N99",86,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 17 ending April 30, 2022","2022/17","Diseases of the circulatory system","I00-I99",209,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 17 ending April 30, 2022","2022/17","Diseases of the genitourinary system","N00-N99",110,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 18 ending May 07, 2022","2022/18","Diseases of the circulatory system","I00-I99",200,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 18 ending May 07, 2022","2022/18","Diseases of the genitourinary system","N00-N99",105,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 19 ending May 14, 2022","2022/19","Diseases of the circulatory system","I00-I99",228,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 19 ending May 14, 2022","2022/19","Diseases of the genitourinary system","N00-N99",118,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 20 ending May 21, 2022","2022/20","Diseases of the circulatory system","I00-I99",153,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 20 ending May 21, 2022","2022/20","Diseases of the genitourinary system","N00-N99",88,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 21 ending May 28, 2022","2022/21","Diseases of the circulatory system","I00-I99",163,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 21 ending May 28, 2022","2022/21","Diseases of the genitourinary system","N00-N99",93,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 22 ending June 04, 2022","2022/22","Diseases of the circulatory system","I00-I99",170,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 22 ending June 04, 2022","2022/22","Diseases of the genitourinary system","N00-N99",94,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 23 ending June 11, 2022","2022/23","Diseases of the circulatory system","I00-I99",199,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 23 ending June 11, 2022","2022/23","Diseases of the genitourinary system","N00-N99",106,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 24 ending June 18, 2022","2022/24","Diseases of the circulatory system","I00-I99",179,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 24 ending June 18, 2022","2022/24","Diseases of the genitourinary system","N00-N99",96,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 25 ending June 25, 2022","2022/25","Diseases of the circulatory system","I00-I99",194,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 25 ending June 25, 2022","2022/25","Diseases of the genitourinary system","N00-N99",99,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 26 ending July 02, 2022","2022/26","Diseases of the circulatory system","I00-I99",197,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 26 ending July 02, 2022","2022/26","Diseases of the genitourinary system","N00-N99",109,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 27 ending July 09, 2022","2022/27","Diseases of the circulatory system","I00-I99",191,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 27 ending July 09, 2022","2022/27","Diseases of the genitourinary system","N00-N99",106,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 28 ending July 16, 2022","2022/28","Diseases of the circulatory system","I00-I99",190,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 28 ending July 16, 2022","2022/28","Diseases of the genitourinary system","N00-N99",102,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 29 ending July 23, 2022","2022/29","Diseases of the circulatory system","I00-I99",215,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 29 ending July 23, 2022","2022/29","Diseases of the genitourinary system","N00-N99",116,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 30 ending July 30, 2022","2022/30","Diseases of the circulatory system","I00-I99",166,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 30 ending July 30, 2022","2022/30","Diseases of the genitourinary system","N00-N99",89,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 31 ending August 06, 2022","2022/31","Diseases of the circulatory system","I00-I99",149,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 31 ending August 06, 2022","2022/31","Diseases of the genitourinary system","N00-N99",95,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 32 ending August 13, 2022","2022/32","Diseases of the circulatory system","I00-I99",145,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 32 ending August 13, 2022","2022/32","Diseases of the genitourinary system","N00-N99",86,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 33 ending August 20, 2022","2022/33","Diseases of the circulatory system","I00-I99",177,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 33 ending August 20, 2022","2022/33","Diseases of the genitourinary system","N00-N99",98,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 34 ending August 27, 2022","2022/34","Diseases of the circulatory system","I00-I99",170,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 34 ending August 27, 2022","2022/34","Diseases of the genitourinary system","N00-N99",92,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 35 ending September 03, 2022","2022/35","Diseases of the circulatory system","I00-I99",222,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 35 ending September 03, 2022","2022/35","Diseases of the genitourinary system","N00-N99",115,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 36 ending September 10, 2022","2022/36","Diseases of the circulatory system","I00-I99",213,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 36 ending September 10, 2022","2022/36","Diseases of the genitourinary system","N00-N99",116,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 37 ending September 17, 2022","2022/37","Diseases of the circulatory system","I00-I99",203,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 37 ending September 17, 2022","2022/37","Diseases of the genitourinary system","N00-N99",106,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 38 ending September 24, 2022","2022/38","Diseases of the circulatory system","I00-I99",188,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 38 ending September 24, 2022","2022/38","Diseases of the genitourinary system","N00-N99",104,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 39 ending October 01, 2022","2022/39","Diseases of the circulatory system","I00-I99",176,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 39 ending October 01, 2022","2022/39","Diseases of the genitourinary system","N00-N99",93,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 40 ending October 08, 2022","2022/40","Diseases of the circulatory system","I00-I99",148,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 40 ending October 08, 2022","2022/40","Diseases of the genitourinary system","N00-N99",92,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 41 ending October 15, 2022","2022/41","Diseases of the circulatory system","I00-I99",200,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 41 ending October 15, 2022","2022/41","Diseases of the genitourinary system","N00-N99",108,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 42 ending October 22, 2022","2022/42","Diseases of the circulatory system","I00-I99",189,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 42 ending October 22, 2022","2022/42","Diseases of the genitourinary system","N00-N99",95,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 43 ending October 29, 2022","2022/43","Diseases of the circulatory system","I00-I99",196,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 43 ending October 29, 2022","2022/43","Diseases of the genitourinary system","N00-N99",102,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 44 ending November 05, 2022","2022/44","Diseases of the circulatory system","I00-I99",175,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 44 ending November 05, 2022","2022/44","Diseases of the genitourinary system","N00-N99",100,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 45 ending November 12, 2022","2022/45","Diseases of the circulatory system","I00-I99",159,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 45 ending November 12, 2022","2022/45","Diseases of the genitourinary system","N00-N99",97,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 46 ending November 19, 2022","2022/46","Diseases of the circulatory system","I00-I99",183,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 46 ending November 19, 2022","2022/46","Diseases of the genitourinary system","N00-N99",99,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 47 ending November 26, 2022","2022/47","Diseases of the circulatory system","I00-I99",176,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 47 ending November 26, 2022","2022/47","Diseases of the genitourinary system","N00-N99",98,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 48 ending December 03, 2022","2022/48","Diseases of the circulatory system","I00-I99",184,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 48 ending December 03, 2022","2022/48","Diseases of the genitourinary system","N00-N99",100,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 49 ending December 10, 2022","2022/49","Diseases of the circulatory system","I00-I99",230,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 49 ending December 10, 2022","2022/49","Diseases of the genitourinary system","N00-N99",116,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 50 ending December 17, 2022","2022/50","Diseases of the circulatory system","I00-I99",208,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 50 ending December 17, 2022","2022/50","Diseases of the genitourinary system","N00-N99",101,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 51 ending December 24, 2022","2022/51","Diseases of the circulatory system","I00-I99",171,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 51 ending December 24, 2022","2022/51","Diseases of the genitourinary system","N00-N99",98,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 52 ending December 31, 2022","2022/52","Diseases of the circulatory system","I00-I99",216,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2022 Week 52 ending December 31, 2022","2022/52","Diseases of the genitourinary system","N00-N99",127,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2023 Week 01 ending January 07, 2023","2023/01","Diseases of the circulatory system","I00-I99",221,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2023 Week 01 ending January 07, 2023","2023/01","Diseases of the genitourinary system","N00-N99",122,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2023 Week 02 ending January 14, 2023","2023/02","Diseases of the circulatory system","I00-I99",207,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2023 Week 02 ending January 14, 2023","2023/02","Diseases of the genitourinary system","N00-N99",130,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2023 Week 03 ending January 21, 2023","2023/03","Diseases of the circulatory system","I00-I99",231,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2023 Week 03 ending January 21, 2023","2023/03","Diseases of the genitourinary system","N00-N99",126,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2023 Week 04 ending January 28, 2023","2023/04","Diseases of the circulatory system","I00-I99",196,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2023 Week 04 ending January 28, 2023","2023/04","Diseases of the genitourinary system","N00-N99",107,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2023 Week 05 ending February 04, 2023","2023/05","Diseases of the circulatory system","I00-I99",216,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2023 Week 05 ending February 04, 2023","2023/05","Diseases of the genitourinary system","N00-N99",118,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2023 Week 06 ending February 11, 2023","2023/06","Diseases of the circulatory system","I00-I99",210,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2023 Week 06 ending February 11, 2023","2023/06","Diseases of the genitourinary system","N00-N99",118,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2023 Week 07 ending February 18, 2023","2023/07","Diseases of the circulatory system","I00-I99",199,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2023 Week 07 ending February 18, 2023","2023/07","Diseases of the genitourinary system","N00-N99",101,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2023 Week 08 ending February 25, 2023","2023/08","Diseases of the circulatory system","I00-I99",160,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2023 Week 08 ending February 25, 2023","2023/08","Diseases of the genitourinary system","N00-N99",98,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2023 Week 09 ending March 04, 2023","2023/09","Diseases of the circulatory system","I00-I99",187,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2023 Week 09 ending March 04, 2023","2023/09","Diseases of the genitourinary system","N00-N99",107,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2023 Week 10 ending March 11, 2023","2023/10","Diseases of the circulatory system","I00-I99",154,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2023 Week 10 ending March 11, 2023","2023/10","Diseases of the genitourinary system","N00-N99",90,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florida","12","2023 Week 11 ending March 18, 2023","2023/11","Diseases of the circulatory system","I00-I99",176,Not Applicable,Not Applicable,Not Applicable,Not Applicable
