"Notes","Residence State","Residence State Code","MMWR Week","MMWR Week Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Delaware","10","2024 Week 09 ending March 02, 2024","2024/09","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 10 ending March 09, 2024","2024/10","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 11 ending March 16, 2024","2024/11","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 12 ending March 23, 2024","2024/12","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 13 ending March 30, 2024","2024/13","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 14 ending April 06, 2024","2024/14","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 15 ending April 13, 2024","2024/15","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 16 ending April 20, 2024","2024/16","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 17 ending April 27, 2024","2024/17","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 18 ending May 04, 2024","2024/18","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 19 ending May 11, 2024","2024/19","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 20 ending May 18, 2024","2024/20","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 21 ending May 25, 2024","2024/21","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 22 ending June 01, 2024","2024/22","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 23 ending June 08, 2024","2024/23","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 24 ending June 15, 2024","2024/24","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 25 ending June 22, 2024","2024/25","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 26 ending June 29, 2024","2024/26","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 27 ending July 06, 2024","2024/27","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 28 ending July 13, 2024","2024/28","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 29 ending July 20, 2024","2024/29","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 30 ending July 27, 2024","2024/30","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 31 ending August 03, 2024","2024/31","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 32 ending August 10, 2024","2024/32","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 33 ending August 17, 2024","2024/33","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 34 ending August 24, 2024","2024/34","Renal failure","N17-N19",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 35 ending August 31, 2024","2024/35","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 36 ending September 07, 2024","2024/36","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 37 ending September 14, 2024","2024/37","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 38 ending September 21, 2024","2024/38","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 39 ending September 28, 2024","2024/39","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 40 ending October 05, 2024","2024/40","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 41 ending October 12, 2024","2024/41","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 42 ending October 19, 2024","2024/42","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 43 ending October 26, 2024","2024/43","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 44 ending November 02, 2024","2024/44","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 45 ending November 09, 2024","2024/45","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 46 ending November 16, 2024","2024/46","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 47 ending November 23, 2024","2024/47","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 48 ending November 30, 2024","2024/48","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 49 ending December 07, 2024","2024/49","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 50 ending December 14, 2024","2024/50","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 51 ending December 21, 2024","2024/51","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2024 Week 52 ending December 28, 2024","2024/52","Renal failure","N17-N19",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 01 ending January 04, 2025 (provisional)","2025/01","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 02 ending January 11, 2025 (provisional)","2025/02","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 03 ending January 18, 2025 (provisional)","2025/03","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 04 ending January 25, 2025 (provisional)","2025/04","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 05 ending February 01, 2025 (provisional)","2025/05","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 06 ending February 08, 2025 (provisional)","2025/06","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 07 ending February 15, 2025 (provisional)","2025/07","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 08 ending February 22, 2025 (provisional)","2025/08","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 09 ending March 01, 2025 (provisional)","2025/09","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 10 ending March 08, 2025 (provisional)","2025/10","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 11 ending March 15, 2025 (provisional)","2025/11","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 12 ending March 22, 2025 (provisional)","2025/12","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 13 ending March 29, 2025 (provisional)","2025/13","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 14 ending April 05, 2025 (provisional)","2025/14","Renal failure","N17-N19",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 15 ending April 12, 2025 (provisional)","2025/15","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 16 ending April 19, 2025 (provisional)","2025/16","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 17 ending April 26, 2025 (provisional)","2025/17","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 18 ending May 03, 2025 (provisional)","2025/18","Renal failure","N17-N19",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 19 ending May 10, 2025 (provisional)","2025/19","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 20 ending May 17, 2025 (provisional)","2025/20","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 21 ending May 24, 2025 (provisional)","2025/21","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 22 ending May 31, 2025 (provisional)","2025/22","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 23 ending June 07, 2025 (provisional)","2025/23","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 24 ending June 14, 2025 (provisional)","2025/24","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 25 ending June 21, 2025 (provisional)","2025/25","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 26 ending June 28, 2025 (provisional)","2025/26","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 27 ending July 05, 2025 (provisional)","2025/27","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 28 ending July 12, 2025 (provisional)","2025/28","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 29 ending July 19, 2025 (provisional)","2025/29","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 30 ending July 26, 2025 (provisional)","2025/30","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 31 ending August 02, 2025 (provisional)","2025/31","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 32 ending August 09, 2025 (provisional)","2025/32","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 33 ending August 16, 2025 (provisional)","2025/33","Renal failure","N17-N19",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 34 ending August 23, 2025 (provisional)","2025/34","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 35 ending August 30, 2025 (provisional)","2025/35","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 36 ending September 06, 2025 (provisional)","2025/36","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 37 ending September 13, 2025 (provisional)","2025/37","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 38 ending September 20, 2025 (provisional)","2025/38","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 39 ending September 27, 2025 (provisional)","2025/39","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 40 ending October 04, 2025 (provisional)","2025/40","Renal failure","N17-N19",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 41 ending October 11, 2025 (provisional)","2025/41","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 42 ending October 18, 2025 (provisional)","2025/42","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 43 ending October 25, 2025 (provisional)","2025/43","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 44 ending November 01, 2025 (provisional)","2025/44","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 45 ending November 08, 2025 (provisional)","2025/45","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 46 ending November 15, 2025 (provisional)","2025/46","Renal failure","N17-N19",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 47 ending November 22, 2025 (provisional)","2025/47","Renal failure","N17-N19",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 48 ending November 29, 2025 (provisional)","2025/48","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 49 ending December 06, 2025 (provisional)","2025/49","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 50 ending December 13, 2025 (provisional)","2025/50","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Delaware","10","2025 Week 51 ending December 20, 2025 (provisional)","2025/51","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
