"Notes","State","State Code","Year","Year Code","Month","Month Code","Weekday","Weekday Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate
,"Alabama","01","2009","2009","Dec., 2009","2009/12","Sunday","1","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Alabama","01","2009","2009","Dec., 2009","2009/12","Monday","2","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Alabama","01","2009","2009","Dec., 2009","2009/12","Tuesday","3","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Alabama","01","2009","2009","Dec., 2009","2009/12","Wednesday","4","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Alabama","01","2009","2009","Dec., 2009","2009/12","Thursday","5","Renal failure","N17-N19",27,Not Applicable,Not Applicable
,"Alabama","01","2009","2009","Dec., 2009","2009/12","Friday","6","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Alabama","01","2009","2009","Dec., 2009","2009/12","Saturday","7","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Jan., 2010","2010/01","Sunday","1","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Jan., 2010","2010/01","Monday","2","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Jan., 2010","2010/01","Tuesday","3","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Jan., 2010","2010/01","Wednesday","4","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Jan., 2010","2010/01","Thursday","5","Renal failure","N17-N19",22,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Jan., 2010","2010/01","Friday","6","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Jan., 2010","2010/01","Saturday","7","Renal failure","N17-N19",22,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Feb., 2010","2010/02","Sunday","1","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Feb., 2010","2010/02","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Feb., 2010","2010/02","Tuesday","3","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Feb., 2010","2010/02","Wednesday","4","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Feb., 2010","2010/02","Thursday","5","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Feb., 2010","2010/02","Friday","6","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Feb., 2010","2010/02","Saturday","7","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Mar., 2010","2010/03","Sunday","1","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Mar., 2010","2010/03","Monday","2","Renal failure","N17-N19",22,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Mar., 2010","2010/03","Tuesday","3","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Mar., 2010","2010/03","Wednesday","4","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Mar., 2010","2010/03","Thursday","5","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Mar., 2010","2010/03","Friday","6","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Mar., 2010","2010/03","Saturday","7","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Apr., 2010","2010/04","Sunday","1","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Apr., 2010","2010/04","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Apr., 2010","2010/04","Tuesday","3","Renal failure","N17-N19",10,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Apr., 2010","2010/04","Wednesday","4","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Apr., 2010","2010/04","Thursday","5","Renal failure","N17-N19",21,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Apr., 2010","2010/04","Friday","6","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Apr., 2010","2010/04","Saturday","7","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","May, 2010","2010/05","Sunday","1","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","May, 2010","2010/05","Monday","2","Renal failure","N17-N19",24,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","May, 2010","2010/05","Tuesday","3","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","May, 2010","2010/05","Wednesday","4","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","May, 2010","2010/05","Thursday","5","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","May, 2010","2010/05","Friday","6","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","May, 2010","2010/05","Saturday","7","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Jun., 2010","2010/06","Sunday","1","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Jun., 2010","2010/06","Monday","2","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Jun., 2010","2010/06","Tuesday","3","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Jun., 2010","2010/06","Wednesday","4","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Jun., 2010","2010/06","Thursday","5","Renal failure","N17-N19",11,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Jun., 2010","2010/06","Friday","6","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Jun., 2010","2010/06","Saturday","7","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Jul., 2010","2010/07","Sunday","1","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Jul., 2010","2010/07","Monday","2","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Jul., 2010","2010/07","Tuesday","3","Renal failure","N17-N19",13,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Jul., 2010","2010/07","Wednesday","4","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Jul., 2010","2010/07","Thursday","5","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Jul., 2010","2010/07","Friday","6","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Jul., 2010","2010/07","Saturday","7","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Aug., 2010","2010/08","Sunday","1","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Aug., 2010","2010/08","Monday","2","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Aug., 2010","2010/08","Tuesday","3","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Aug., 2010","2010/08","Wednesday","4","Renal failure","N17-N19",15,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Aug., 2010","2010/08","Thursday","5","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Aug., 2010","2010/08","Friday","6","Renal failure","N17-N19",14,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Aug., 2010","2010/08","Saturday","7","Renal failure","N17-N19",17,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Sep., 2010","2010/09","Sunday","1","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Alabama","01","2010","2010","Sep., 2010","2010/09","Monday","2","Renal failure","N17-N19",Suppressed,Not Applicable,Not Applicable
